CTR_MN_ISO,CTR_MN_NM,ID_HDC_G0,P15,UC_NM_LST,UC_NM_MN,date,mean
BRA,Brazil,1266,136433.116619,Paranagua,Paranagua,2024-09-09,3.498229617093784e-08
BRA,Brazil,1267,321559.629534,Franca,Franca,2024-09-09,3.7347906101103945e-08
BRA,Brazil,1268,117835.470093,Itapetininga,Itapetininga,2024-09-09,5.49097940449883e-08
BRA,Brazil,1270,92718.9060059,Tatui,Tatui,2024-09-09,5.915034151371401e-08
BRA,Brazil,1271,344437.642679,Piracicaba,Piracicaba,2024-09-09,3.585347840839859e-08
BRA,Brazil,1272,228686.379089,Itajai,Itajai,2024-09-09,2.0072608464261066e-08
BRA,Brazil,1273,180473.879944,Rio Claro,Rio Claro,2024-09-09,3.618999855348193e-08
BRA,Brazil,1274,73976.4555664,Santa Ines,Santa Ines,2024-09-09,9.257266952999998e-09
BRA,Brazil,1275,193921.789177,Balneario Camboriu,Balneario Camboriu,2024-09-09,2.0072608464261066e-08
BRA,Brazil,1278,95255.7573242,Araxa,Araxa,2024-09-09,2.2281572142901496e-08
BRA,Brazil,1280,89557.3981934,Leme,Leme,2024-09-09,3.4298285100931025e-08
BRA,Brazil,1281,641126.934112,Florianopolis; Sao Jose; Palhoca,Florianopolis,2024-09-09,1.7062723856042793e-08
BRA,Brazil,1282,277098.606201,Limeira,Limeira,2024-09-09,3.934285430773343e-08
BRA,Brazil,1283,73657.8684082,Araras,Araras,2024-09-09,3.4298285100931025e-08
BRA,Brazil,1284,388795.9161,Americana; Santa Barbara d'Oeste,Americana,2024-09-09,3.934285430773343e-08
BRA,Brazil,1286,688437.198868,Sorocaba; Votorantim,Sorocaba,2024-09-09,5.9340596436641135e-08
BRA,Brazil,1287,123786.898743,Patos de Minas,Patos de Minas,2024-09-09,1.9378621374244176e-08
BRA,Brazil,1288,260462.28149,Sumare; Nova Veneza; Paulinia,Sumare,2024-09-09,4.4249164687926167e-08
BRA,Brazil,1290,104066.814148,Salto,Salto,2024-09-09,5.3766113931411987e-08
BRA,Brazil,1291,1396669.83951,Campinas; Hortolandia; Valinhos,Campinas,2024-09-09,5.215392641212525e-08
BRA,Brazil,1292,98322.9063721,Itu,Itu,2024-09-09,5.9340596436641135e-08
BRA,Brazil,1293,201753.523525,Indaiatuba,Indaiatuba,2024-09-09,5.118623510232585e-08
BRA,Brazil,1294,102236.515625,Passos,Passos,2024-09-09,1.906512991922682e-08
BRA,Brazil,1295,131036.717377,Mogi Guacu,Mogi Guacu,2024-09-09,3.286507777033876e-08
BRA,Brazil,1297,78188.2894592,Bacabal,Bacabal,2024-09-09,9.553691171504397e-09
BRA,Brazil,1299,76291.9002075,Sao Joao da Boa Vista,Sao Joao da Boa Vista,2024-09-09,2.7816771108746255e-08
BRA,Brazil,1302,478652.754318,Jundiai; Varzea Paulista,Jundiai,2024-09-09,5.746151567263626e-08
BRA,Brazil,1303,19114337.2031,Sao Paulo; Guarulhos; Sao Bernardo do Campo; Osasco; Santo Andre; Maua; Mogi das Cruzes; Diadema; Carapicuiba; Itaquaquecetuba; Taboao da Serra; Suzano; Barueri; Embu das Artes; Cotia; Itapevi; Ferraz de Vasconcelos; Sao Caetano do Sul; Santana de Parnai,Sao Paulo,2024-09-09,6.838664414014299e-08
BRA,Brazil,1304,91569.7375488,Itatiba,Itatiba,2024-09-09,5.2223047219968066e-08
BRA,Brazil,1305,117475.943604,Pocos de Caldas,Pocos de Caldas,2024-09-09,2.7325331330985136e-08
BRA,Brazil,1306,81119.0823364,Polvilho,Polvilho,2024-09-09,6.341204539239698e-08
BRA,Brazil,1307,142458.744995,Barreiras,Barreiras,2024-09-09,7.810744051539587e-09
BRA,Brazil,1308,75614.5128784,Itapecerica da Serra,Itapecerica da Serra,2024-09-09,6.737208479989931e-08
BRA,Brazil,1310,352540.08796,Francisco Morato; Franco da Rocha,Francisco Morato,2024-09-09,6.091983095757314e-08
BRA,Brazil,1311,78952.5615234,Perus,Perus,2024-09-09,
BRA,Brazil,1312,1277592.57543,Sao Luis,Sao Luis,2024-09-09,8.850623345324493e-09
BRA,Brazil,1313,498754.120214,Praia Grande,Praia Grande,2024-09-09,7.238238985962654e-08
BRA,Brazil,1314,123496.534546,Braganca Paulista,Braganca Paulista,2024-09-09,4.7965446725584115e-08
BRA,Brazil,1315,86347.4299622,Atibaia,Atibaia,2024-09-09,4.7965446725584115e-08
BRA,Brazil,1316,70332.1958618,Alfenas,Alfenas,2024-09-09,2.8293445808458273e-08
BRA,Brazil,1317,108003.787415,Ribeirao Pires,Ribeirao Pires,2024-09-09,8.304941208810608e-08
BRA,Brazil,1320,1003921.71424,Santos; Sao Vicente; Guaruja,Santos,2024-09-09,8.381255067746451e-08
BRA,Brazil,1321,81608.930542,Codo,Codo,2024-09-09,1.3631780149125916e-08
BRA,Brazil,1322,102520.978027,Pouso Alegre,Pouso Alegre,2024-09-09,2.7891406517710493e-08
BRA,Brazil,1324,755636.823736,Sao Jose dos Campos; Jacarei,Sao Jose dos Campos,2024-09-09,4.280374653831132e-08
BRA,Brazil,1326,117784.302124,Varginha,Varginha,2024-09-09,2.816968347474358e-08
BRA,Brazil,1328,93699.168396,Nova Serrana,Nova Serrana,2024-09-09,1.740869848276816e-08
BRA,Brazil,1329,281299.698822,Taubate,Taubate,2024-09-09,3.7460198696079615e-08
BRA,Brazil,1331,115270.577026,Caxias,Caxias,2024-09-09,9.934357336760513e-09
BRA,Brazil,1333,72658.6605835,Pindamonhangaba,Pindamonhangaba,2024-09-09,3.695885553156586e-08
BRA,Brazil,1334,190798.625092,Divinopolis,Divinopolis,2024-09-09,2.15473825448953e-08
BRA,Brazil,1335,86932.1143799,Lavras,Lavras,2024-09-09,2.3746256516687936e-08
BRA,Brazil,1336,87096.5936279,Guaratingueta,Guaratingueta,2024-09-09,3.3657432396694276e-08
BRA,Brazil,1339,80859.9211578,Lorena,Lorena,2024-09-09,3.216874588929386e-08
BRA,Brazil,1340,78560.2755737,Itauna,Itauna,2024-09-09,2.0467400219104093e-08
BRA,Brazil,1342,80167.4953613,Cruzeiro,Cruzeiro,2024-09-09,3.216874588929386e-08
BRA,Brazil,1343,894356.464624,Teresina; Timon,Teresina,2024-09-09,8.68293525968511e-09
BRA,Brazil,1344,350428.750763,Montes Claros,Montes Claros,2024-09-09,9.268820377883458e-09
BRA,Brazil,1345,201233.907715,Sete Lagoas,Sete Lagoas,2024-09-09,1.1664514687481642e-08
BRA,Brazil,1346,4038591.7346,Belo Horizonte; Contagem; Betim; Ibirite,Belo Horizonte,2024-09-09,1.539541762760812e-08
BRA,Brazil,1350,75148.3919678,Sao Joao del-Rei,Sao Joao del-Rei,2024-09-09,2.1056596466451083e-08
BRA,Brazil,1351,104663.096985,Resende,Resende,2024-09-09,2.9863773676197525e-08
BRA,Brazil,1353,95905.1235352,Angra dos Reis,Angra dos Reis,2024-09-09,3.312840490821145e-08
BRA,Brazil,1354,397591.65561,Volta Redonda; Barra Mansa,Volta Redonda,2024-09-09,3.0489463398453154e-08
BRA,Brazil,1355,107772.646698,Conselheiro Lafaiete,Conselheiro Lafaiete,2024-09-09,1.8449402006126547e-08
BRA,Brazil,1357,94950.1599121,Barbacena,Barbacena,2024-09-09,1.9316548360848174e-08
BRA,Brazil,1358,125767.015747,Parnaiba,Parnaiba,2024-09-09,8.41672331830523e-09
BRA,Brazil,1359,93292.1276855,Itabira,Itabira,2024-09-09,1.062044319155575e-08
BRA,Brazil,1360,95026.8139648,Itaguai,Itaguai,2024-09-09,3.491617306394801e-08
BRA,Brazil,1361,9798104.80101,Rio de Janeiro; Duque de Caxias; Nova Iguacu; Belford Roxo; Sao Joao de Meriti; Mesquita; Nilopolis; Queimados,Rio de Janeiro,2024-09-09,2.6601358808391598e-08
BRA,Brazil,1362,495104.464966,Juiz de Fora,Juiz de Fora,2024-09-09,1.3620965688687647e-08
BRA,Brazil,1363,84423.2712402,Km 32; Jardim Guandu; Marapicu; Prados Verdes; Ipiranga; Paraiso; Lagoinha; Campo Lindo,Km 32,2024-09-09,3.491617306394801e-08
BRA,Brazil,1367,89532.5855713,Uba,Uba,2024-09-09,1.3191002068424496e-08
BRA,Brazil,1368,213284.869385,Petropolis,Petropolis,2024-09-09,1.7203188207304265e-08
BRA,Brazil,1370,143092.654137,Coronel Fabriciano,Coronel Fabriciano,2024-09-09,8.531987560900234e-09
BRA,Brazil,1371,230404.774452,Ipatinga,Ipatinga,2024-09-09,8.531987560900234e-09
BRA,Brazil,1372,1654401.91995,Sao Goncalo; Niteroi; Itaborai,Sao Goncalo,2024-09-09,1.7711122754579613e-08
BRA,Brazil,1374,114813.046265,Teresopolis,Teresopolis,2024-09-09,1.6491203069790572e-08
BRA,Brazil,1376,82969.4313965,Muriae,Muriae,2024-09-09,8.676227736259534e-09
BRA,Brazil,1378,233089.426618,Governador Valadares,Governador Valadares,2024-09-09,7.247737965343504e-09
BRA,Brazil,1379,130855.427238,Nova Friburgo,Nova Friburgo,2024-09-09,8.489227099062191e-09
BRA,Brazil,1381,135643.429077,Sobral,Sobral,2024-09-09,5.3527915433448925e-09
BRA,Brazil,1382,106910.770287,Teofilo Otoni,Teofilo Otoni,2024-09-09,7.579647132160972e-09
BRA,Brazil,1383,83546.1876831,Araruama,Araruama,2024-09-09,6.436795541020501e-09
BRA,Brazil,1384,401275.339033,Petrolina; Juazeiro,Petrolina,2024-09-09,4.8390975670997705e-09
BRA,Brazil,1385,79016.2857056,Itaperuna,Itaperuna,2024-09-09,6.3263629890286666e-09
BRA,Brazil,1386,264629.529327,Vitoria da Conquista,Vitoria da Conquista,2024-09-09,3.3181384306857353e-09
BRA,Brazil,1387,199655.889112,Cabo Frio,Cabo Frio,2024-09-09,6.436795541020501e-09
BRA,Brazil,1388,219062.876434,Rio das Ostras,Rio das Ostras,2024-09-09,7.503292209776191e-09
BRA,Brazil,1389,202524.060699,Macae,Macae,2024-09-09,6.874987246163755e-09
BRA,Brazil,1391,317588.894615,Campos dos Goytacazes,Campos dos Goytacazes,2024-09-09,7.379742594793015e-09
BRA,Brazil,1392,154094.31665,Cachoeiro de Itapemirim,Cachoeiro de Itapemirim,2024-09-09,7.858293571416652e-09
BRA,Brazil,1393,135400.133789,Jequie,Jequie,2024-09-09,2.952081024076847e-09
BRA,Brazil,1395,90904.1476288,Crato,Crato,2024-09-09,5.5127631348739214e-09
BRA,Brazil,1396,77045.3061929,Colatina,Colatina,2024-09-09,5.336306951875258e-09
BRA,Brazil,1398,226383.362793,Juazeiro do Norte,Juazeiro do Norte,2024-09-09,5.5127631348739214e-09
BRA,Brazil,1400,1076799.0972,Vila Velha; Cariacica; Vitoria,Vila Velha,2024-09-09,8.89067765440034e-09
BRA,Brazil,1402,323896.759154,Colina de Laranjeiras; Bicanga; Jardim Camburi; Parque Residencial Laranjeiras; Parque Residencial Tubarao; Planicie da Serra; Porto Canoa; Valparaiso; Manoel Plaza; Jardim Limoeiro; Lagoa de Jacaraipe; Mata da Serra; Serra Dourada III; El'Dorado; Serra,Colina de Laranjeiras,2024-09-09,9.092648411979098e-09
BRA,Brazil,1403,82851.4837646,Santo Antonio de Jesus,Santo Antonio de Jesus,2024-09-09,4.173375867111417e-09
BRA,Brazil,1404,107720.179047,Linhares,Linhares,2024-09-09,6.298950250283042e-09
BRA,Brazil,1406,3204985.58122,Fortaleza; Caucaia; Maracanau,Fortaleza,2024-09-09,8.222404090929558e-09
BRA,Brazil,1407,144312.250977,Teixeira de Freitas,Teixeira de Freitas,2024-09-09,6.043012756862254e-09
BRA,Brazil,1408,92347.3991699,Eunapolis,Eunapolis,2024-09-09,5.276777681473277e-09
BRA,Brazil,1410,198330.466125,Itabuna,Itabuna,2024-09-09,4.919801011027403e-09
BRA,Brazil,1411,519584.406967,Feira de Santana,Feira de Santana,2024-09-09,7.48004325146212e-09
BRA,Brazil,1414,121824.032715,Ilheus,Ilheus,2024-09-09,5.950372194973852e-09
BRA,Brazil,1419,120505.324707,Alagoinhas,Alagoinhas,2024-09-09,7.731816964451355e-09
BRA,Brazil,1420,3030495.64372,Salvador; Lauro de Freitas,Salvador,2024-09-09,9.853761895328716e-09
BRA,Brazil,1421,98047.7581024,Simoes Filho,Simoes Filho,2024-09-09,1.0213955903282113e-08
BRA,Brazil,1423,185804.166504,Camacari,Camacari,2024-09-09,1.0213955903282113e-08
BRA,Brazil,1424,241673.388916,Mossoro,Mossoro,2024-09-09,5.866618154234023e-09
BRA,Brazil,1425,96836.1694489,Patos,Patos,2024-09-09,4.165972011804797e-09
BRA,Brazil,1429,78670.3321533,Cabrita; Povoado Pai Andre; Palestina; Povoado Taboca; Povoado Santo Inacio; Vila Santo Inacio; Povoado Oiteiros,Cabrita,2024-09-09,7.934762180639154e-09
BRA,Brazil,1430,777967.739082,Aracaju,Aracaju,2024-09-09,7.934762180639154e-09
BRA,Brazil,1431,173804.693558,Arapiraca,Arapiraca,2024-09-09,5.901103161676247e-09
BRA,Brazil,1432,108360.310913,Garanhuns,Garanhuns,2024-09-09,3.5875051818123893e-09
BRA,Brazil,1434,116677.499268,Santa Cruz do Capibaribe,Santa Cruz do Capibaribe,2024-09-09,
BRA,Brazil,1436,297746.580475,Caruaru,Caruaru,2024-09-09,4.807466572979517e-09
BRA,Brazil,1437,365385.441635,Campina Grande,Campina Grande,2024-09-09,5.174757955472842e-09
BRA,Brazil,1438,1029492.67253,Maceio,Maceio,2024-09-09,7.882767574487717e-09
BRA,Brazil,1440,375209.583031,Potengi; Nossa Senhora da Apresentacao; Jardim Lola; Igapo; Pajucara; Amarante; Lagoa Azul; Golandim; Olho d'Agua; Novo Amarante; Redinha; Jardins; Regomoleiro; Guajiru; Santo Antonio do Potengi,Potengi,2024-09-09,7.640640120598619e-09
BRA,Brazil,1441,150622.136353,Parnamirim,Parnamirim,2024-09-09,7.640640120598619e-09
BRA,Brazil,1442,631280.872198,Natal,Natal,2024-09-09,9.393009037239606e-09
BRA,Brazil,1443,113590.578613,Vitoria de Santo Antao,Vitoria de Santo Antao,2024-09-09,6.439438759997529e-09
BRA,Brazil,1444,73560.7047729,Carpina,Carpina,2024-09-09,
BRA,Brazil,1445,3430754.05063,Recife; Jaboatao dos Guararapes; Olinda; Paulista; Camaragibe; Igarassu; Sao Lourenco da Mata,Recife,2024-09-09,8.426309355187543e-09
BRA,Brazil,1447,98531.4909668,Cabo de Santo Agostinho,Cabo de Santo Agostinho,2024-09-09,
BRA,Brazil,1448,88406.875,Santa Rita,Santa Rita,2024-09-09,8.704962084493673e-09
BRA,Brazil,1449,929835.568365,Joao Pessoa,Joao Pessoa,2024-09-09,8.704962084493673e-09
CHL,Chile,804,99740.9302979,Arica,Arica,2024-09-09,9.048296334412953e-09
CHL,Chile,822,270664.116974,Iquique,Iquique,2024-09-09,1.3160960321556558e-08
CHL,Chile,844,180846.582947,Antofagasta,Antofagasta,2024-09-09,2.0309617099201205e-08
CHL,Chile,876,97444.8660889,Calama,Calama,2024-09-09,4.203967662874675e-08
CHL,Chile,882,138593.953735,Copiapo,Copiapo,2024-09-09,7.314941097291694e-09
CHL,Chile,884,405911.952915,La Serena; Coquimbo,La Serena,2024-09-09,9.534890210716185e-09
CHL,Chile,891,83491.0688477,Ovalle,Ovalle,2024-09-09,
CHL,Chile,901,831988.712593,Vina del Mar; Valparaiso; Quilpue; Villa Alemana,Vina del Mar [Valparaiso],2024-09-09,1.2691288020505453e-08
CHL,Chile,906,77251.3029785,San Antonio,San Antonio,2024-09-09,1.8112505273393253e-08
CHL,Chile,914,532052.112682,Concepcion; Talcahuano; San Pedro de la Paz,Concepcion,2024-09-09,6.356856726193646e-09
CHL,Chile,916,92703.7166017,Coronel,Coronel,2024-09-09,4.818093923830702e-09
CHL,Chile,922,130495.831665,Chiguayante,Chiguayante,2024-09-09,4.818093923830702e-09
CHL,Chile,931,6336005.24495,Santiago,Santiago,2024-09-09,2.8362121079689368e-08
